HMDB51/frame/dive/Parkour_dive_u_cm_np1_fr_bad_0/,78,7
HMDB51/frame/pour/Bayerisch_leben-_Weissbier_richtig_eingeschenkt_pour_u_nm_np1_fr_med_0/,646,25
HMDB51/frame/shake_hands/Price_giving_ceremony_shake_hands_f_cm_np2_ba_med_1/,78,33
HMDB51/frame/sit/likebeckam_sit_f_cm_np1_fr_med_26/,50,37
HMDB51/frame/turn/Italian_Job_2_turn_h_nm_np1_ri_med_9/,80,48
HMDB51/frame/run/IamLegend_run_f_nm_np1_fr_med_13/,44,32
HMDB51/frame/cartwheel/anna_turnen_cartwheel_f_cm_np1_le_bad_0/,83,1
HMDB51/frame/throw/Finding_Forrester_3_throw_u_nm_np1_fr_med_13/,58,47
HMDB51/frame/dribble/Basketball_Dribbling_Tips__1_dribble_f_cm_np1_fr_med_0/,77,9
HMDB51/frame/walk/50_FIRST_DATES_walk_f_cm_np1_le_med_33/,71,49
HMDB51/frame/brush_hair/Blonde_being_brushed_brush_hair_f_nm_np2_ri_med_0/,78,0
HMDB51/frame/talk/The_Matrix_3_talk_h_nm_np1_fr_goo_13/,111,46
HMDB51/frame/fall_floor/Glory_fall_floor_u_cm_np1_fr_med_55/,147,12
HMDB51/frame/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_med_50/,73,12
HMDB51/frame/pick/Dollar_Prank_at_Wally_World_pick_f_nm_np1_le_med_2/,79,24
HMDB51/frame/pour/Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_2/,220,25
HMDB51/frame/throw/Faith_Rewarded_throw_f_nm_np1_ba_bad_79/,75,47
HMDB51/frame/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_16/,77,27
HMDB51/frame/pushup/push_ups_pushup_f_nm_np1_ri_goo_0/,80,29
HMDB51/frame/stand/20060723sfjffangelina_stand_f_nm_np1_le_med_0/,47,42
HMDB51/frame/punch/The_Matrix_Revolutions_6_punch_u_nm_np2_ri_med_1/,42,27
HMDB51/frame/shoot_bow/HannahFront22May08_shoot_bow_u_nm_np1_fr_med_1/,366,35
HMDB51/frame/clap/Return_of_the_King_12_clap_u_nm_np1_fr_goo_4/,70,4
HMDB51/frame/dribble/Finding_Forrester_1_dribble_f_nm_np1_ri_bad_4/,108,9
HMDB51/frame/walk/TheBoondockSaints_walk_u_nm_np1_le_med_84/,53,49
HMDB51/frame/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_fr_med_4/,75,5
HMDB51/frame/cartwheel/Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_2/,49,1
HMDB51/frame/kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_fr_bad_10/,33,21
HMDB51/frame/handstand/Handstand_Competition_3_handstand_f_cm_np1_le_med_3/,80,16
HMDB51/frame/run/Catch_Me_If_You_Can_run_u_cm_np1_le_med_8/,78,32
HMDB51/frame/run/Two_Towers_1_run_f_cm_np3_ba_bad_2/,113,32
HMDB51/frame/shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_3/,124,34
HMDB51/frame/chew/Mr__Bubblegum_chew_h_nm_np1_fr_med_2/,104,3
HMDB51/frame/turn/eddieizzardcircle_turn_u_cm_np1_le_med_7/,53,48
HMDB51/frame/flic_flac/turnles!!_flic_flac_f_cm_np1_le_med_9/,79,14
HMDB51/frame/stand/BLACK_HAWK_DOWN_stand_u_cm_np1_fr_med_6/,46,42
HMDB51/frame/pushup/Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_ri_goo_3/,107,29
HMDB51/frame/walk/Man_Who_Cheated_Himself_512kb_walk_f_cm_np1_fr_med_13/,53,49
HMDB51/frame/walk/KUNG_FU_HUSTLE_walk_f_cm_np1_le_med_6/,52,49
HMDB51/frame/eat/The_Departed_-_Part_1_eat_h_nm_np1_fr_goo_5/,77,11
HMDB51/frame/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ri_med_6/,155,9
HMDB51/frame/stand/BLACK_HAWK_DOWN_stand_u_nm_np1_le_med_11/,46,42
HMDB51/frame/sword/Kendo_sword_f_nm_np1_fr_bad_5/,79,45
HMDB51/frame/shoot_gun/GLOCK17_shoot_gun_u_nm_np1_ri_med_0/,63,36
HMDB51/frame/situp/Sit_ups_and_crunch_situp_f_nm_np1_le_goo_2/,94,38
HMDB51/frame/walk/prideandprejudice1_walk_u_nm_np1_fr_med_13/,52,49
HMDB51/frame/swing_baseball/BaseballSwingAnalysis_swing_baseball_u_nm_np1_ba_med_0/,157,43
HMDB51/frame/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_1/,35,5
HMDB51/frame/golf/Angry_Female_Golfer_golf_f_cm_np1_fr_bad_0/,90,15
HMDB51/frame/pour/Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_2/,102,25
HMDB51/frame/shoot_bow/KLArchery_shoot_bow_u_cm_np1_fr_med_0/,280,35
HMDB51/frame/laugh/Skype_Laughter_by_Hungary_laugh_h_nm_np2_fr_goo_2/,312,23
HMDB51/frame/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_le_med_6/,77,9
HMDB51/frame/fencing/Advanced_Rapier_fencing_f_cm_np2_le_bad_3/,43,13
HMDB51/frame/ride_bike/Learn_How_To_Ride_A_Bike_at_Any_Age_ride_bike_f_cm_np1_fr_med_9/,79,30
HMDB51/frame/clap/Clap_Hands_clap_u_nm_np1_fr_med_0/,78,4
HMDB51/frame/shoot_bow/Updatedvideoofmeshootingteamusaarchery_shoot_bow_u_cm_np1_ri_med_4/,200,35
HMDB51/frame/eat/RETURN_OF_THE_KING_eat_h_nm_np1_le_goo_19/,47,11
HMDB51/frame/turn/The_Fugitive_4_turn_u_cm_np1_le_med_2/,62,48
HMDB51/frame/drink/AllThePresidentMen_drink_h_nm_np1_fr_goo_5/,114,10
HMDB51/frame/turn/prelinger_LetsPlay1949_turn_u_nm_np1_ba_med_12/,75,48
HMDB51/frame/fall_floor/RETURN_OF_THE_KING_fall_floor_f_nm_np1_fr_med_49/,48,12
HMDB51/frame/kiss/A_Beautiful_Mind_3_kiss_h_cm_np2_le_goo_1/,154,22
HMDB51/frame/shoot_bow/Shootingarecurve_shoot_bow_u_nm_np1_fr_med_4/,125,35
HMDB51/frame/wave/Song_I_Can_Wave_My_Hands_-_Cullen_s_Abc_s_wave_u_cm_np1_fr_med_0/,79,50
HMDB51/frame/clap/Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_0/,78,4
HMDB51/frame/kick_ball/Nike_Soccer_Commercial_-_Good_vs__Evil_kick_ball_f_cm_np1_fr_med_3/,56,20
HMDB51/frame/catch/Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_0/,43,2
HMDB51/frame/chew/Me_chewing_hubba_bubba_bubble_gum_chew_h_nm_np1_fr_bad_1/,117,3
HMDB51/frame/kick/kick__Bruce_Lee_sidekick_kick_f_cm_np1_ri_med_1/,60,21
HMDB51/frame/walk/TrumanShow_walk_f_cm_np1_le_med_2/,109,49
HMDB51/frame/fencing/Rapier_drills_fencing_f_nm_np2_ri_bad_2/,46,13
HMDB51/frame/sword_exercise/Kuroda_Sensei_Iai_do_sword_exercise_f_cm_np1_le_bad_3/,45,44
HMDB51/frame/eat/20060723sfjffsomelikeitwarmed_eat_u_cm_np1_ri_med_3/,78,11
HMDB51/frame/climb/megan_roof_climbing_climb_f_cm_np1_ri_goo_1/,76,6
HMDB51/frame/flic_flac/Rush_Hour_4_Turnk_r_flic_flac_f_cm_np1_ri_med_5/,79,14
HMDB51/frame/laugh/Skype_Laughter_Chain_laugh_h_cm_np1_fr_goo_9/,249,23
HMDB51/frame/golf/golf_golf_f_nm_np1_ri_goo_1/,101,15
HMDB51/frame/walk/Veoh_Alpha_Dog_1_walk_u_cm_np1_fr_med_13/,107,49
HMDB51/frame/hit/Vorschlaghammer_hit_f_cm_np1_fr_bad_1/,78,17
HMDB51/frame/turn/Veoh_Alpha_Dog_1_turn_u_nm_np1_fr_med_60/,41,48
HMDB51/frame/draw_sword/IAIDO_-_Training_TV-Bericht_10_2008_draw_sword_u_nm_np1_fr_med_0/,52,8
HMDB51/frame/shoot_gun/TanyaShooting_shoot_gun_u_nm_np1_ri_med_3/,91,36
HMDB51/frame/walk/TrumanShow_walk_f_cm_np1_ri_med_36/,222,49
HMDB51/frame/hit/Einde_van_Opel_Kadett_hit_f_cm_np1_ri_bad_9/,33,17
HMDB51/frame/flic_flac/Rondat-dubbel_flickflack_flic_flac_f_cm_np1_le_med_0/,78,14
HMDB51/frame/sword_exercise/Iaido_13_katas_sword_exercise_f_nm_np1_fr_bad_13/,64,44
HMDB51/frame/sit/The_Departed_-_Part_1_sit_u_nm_np1_fr_med_9/,52,37
HMDB51/frame/fall_floor/BLACK_HAWK_DOWN_fall_floor_f_cm_np1_fr_bad_34/,46,12
HMDB51/frame/fencing/Rapier_at_Clinton_2007_fencing_f_cm_np2_ri_bad_2/,47,13
HMDB51/frame/fencing/AHF_Rapier_fencing_f_cm_np2_ri_bad_4/,56,13
HMDB51/frame/handstand/So_turnt_man_richtig!!!_handstand_f_nm_np1_fr_med_2/,79,16
HMDB51/frame/pushup/Chest_Muscle_Group_(for_sexy_arms__shoulders__back_and_abs!)_pushup_u_nm_np1_ri_goo_5/,111,29
HMDB51/frame/walk/TheBoondockSaints_walk_f_cm_np3_ba_med_124/,47,49
HMDB51/frame/turn/Man_Who_Cheated_Himself_512kb_turn_u_nm_np1_fr_med_10/,78,48
HMDB51/frame/cartwheel/lea_kann_radschlag_cartwheel_f_cm_np1_ri_med_0/,90,1
HMDB51/frame/shoot_ball/10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_12/,80,34
HMDB51/frame/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_ba_bad_50/,64,43
HMDB51/frame/somersault/_Jumper_Boys___Pedrim_Naruto_-_Dive_Roll_Over_13_People_somersault_f_cm_np1_ri_bad_1/,37,41
HMDB51/frame/ride_horse/BackBreakingFun_ride_horse_f_cm_np1_le_med_2/,216,31
HMDB51/frame/cartwheel/Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_4/,79,1
HMDB51/frame/sword_exercise/Sword_and_Targe_Solo_Exercises_sword_exercise_f_cm_np1_ba_med_2/,205,44
HMDB51/frame/run/prelinger_they_grow_up_so_fast_1_run_f_nm_np1_ba_med_6/,107,32
HMDB51/frame/sit/Hitch_Part_2_sit_u_cm_np1_le_med_9/,54,37
HMDB51/frame/throw/Compilationknifethrowing_throw_u_nm_np1_ba_med_6/,95,47
HMDB51/frame/run/LONGESTYARD_run_f_cm_np1_ri_med_32/,52,32
HMDB51/frame/kiss/TVs_Best_Kisses_Top_50_(30_to_21)_kiss_f_cm_np2_le_goo_9/,533,22
HMDB51/frame/pour/How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_0/,327,25
HMDB51/frame/throw/KnifeThrowingJackDaggerDemoReel_throw_u_nm_np1_ba_med_3/,90,47
HMDB51/frame/shoot_gun/MeShootin2_shoot_gun_u_nm_np1_ri_med_0/,75,36
HMDB51/frame/turn/happy_go_lovely_turn_u_nm_np1_fr_med_10/,77,48
HMDB51/frame/dive/Stadtparksee_hamburg_schwimm_k_pfer_robert_sommer_dive_f_cm_np1_ba_bad_0/,38,7
HMDB51/frame/drink/AmericanGangster_drink_u_nm_np1_fr_med_39/,78,10
HMDB51/frame/walk/The_Fugitive_5_walk_u_cm_np2_ri_med_13/,88,49
HMDB51/frame/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_5/,54,7
HMDB51/frame/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_le_bad_47/,62,43
HMDB51/frame/chew/chewing_gum_1_chew_h_nm_np1_fr_goo_1/,133,3
HMDB51/frame/chew/Gum_Chewing_Girl_chew_h_nm_np1_fr_med_2/,91,3
HMDB51/frame/turn/AmericanGangster_turn_u_cm_np1_fr_med_7/,103,48
HMDB51/frame/handstand/Monikas_Staatsexamen__Turnen_handstand_f_cm_np1_ba_med_2/,80,16
HMDB51/frame/cartwheel/Sabine_en_Lieke_Turnen_3_cartwheel_f_cm_np2_fr_med_0/,130,1
HMDB51/frame/pour/Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_1/,426,25
HMDB51/frame/sword_exercise/Iaido_video_instruction_series_Wehrhahn_Sensei_sword_exercise_f_nm_np1_le_bad_6/,56,44
HMDB51/frame/handstand/Bodenturnen_handstand_f_cm_np1_ri_med_0/,86,16
HMDB51/frame/catch/Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_3/,33,2
HMDB51/frame/situp/kettlebell_training_for_pack_ABS_-_workout_situp_f_nm_np1_le_goo_1/,117,38
HMDB51/frame/flic_flac/Flic-Flac_-_Illya_Kun_flic_flac_f_cm_np1_le_med_1/,75,14
HMDB51/frame/kick_ball/likebeckam_kick_ball_f_nm_np1_fr_bad_18/,43,20
HMDB51/frame/cartwheel/Lynn_en_Chelsea_Turnen_cartwheel_f_cm_np2_le_med_0/,62,1
HMDB51/frame/smile/SE7EN_SMILES_x3_smile_h_nm_np1_fr_med_1/,36,39
HMDB51/frame/ride_horse/darksideofhorseracing_ride_horse_f_cm_np4_ri_med_0/,105,31
HMDB51/frame/kick_ball/Das_Wunder_von_Bern_(Deutschland_2002_2003)_kick_ball_f_cm_np1_le_med_1/,43,20
HMDB51/frame/stand/Finding_Forrester_3_stand_u_cm_np1_fr_bad_10/,111,42
HMDB51/frame/draw_sword/Albion_Mercenary_Draw_Cutting_(From_the_Scabbard)_draw_sword_u_cm_np1_fr_med_1/,83,8
HMDB51/frame/hug/Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_le_med_10/,69,18
HMDB51/frame/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_Tennis_Balls_dribble_f_nm_np1_le_med_2/,77,9
HMDB51/frame/clap/boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_1/,78,4
HMDB51/frame/situp/Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2/,113,38
HMDB51/frame/run/AmericanGangster_run_u_cm_np1_ri_med_65/,45,32
HMDB51/frame/hit/When_It_s_Nice_Out_hit_f_cm_np1_fr_bad_3/,33,17
HMDB51/frame/ride_bike/Fahrrad_fahren_ride_bike_f_cm_np2_le_med_0/,143,30
HMDB51/frame/shoot_bow/6arrowswithin30seconds_shoot_bow_f_nm_np1_fr_med_1/,80,35
HMDB51/frame/turn/Italian_Job_2_turn_h_nm_np1_ri_med_7/,55,48
HMDB51/frame/dribble/Basketball_Dribbling_Tips_dribble_f_cm_np1_fr_med_3/,77,9
HMDB51/frame/walk/AmericanGangster_walk_f_nm_np1_ba_med_72/,74,49
HMDB51/frame/push/Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_0/,79,28
HMDB51/frame/flic_flac/Flick_Flack_Session__ber_den_Hauptmark_Trier_flic_flac_f_cm_np1_fr_bad_1/,77,14
HMDB51/frame/shoot_gun/FirearmsTraining_shoot_gun_u_cm_np1_ri_med_8/,284,36
HMDB51/frame/kick/TheBoondockSaints_kick_u_nm_np1_fr_bad_122/,76,21
HMDB51/frame/fall_floor/50_FIRST_DATES_fall_floor_f_cm_np1_fr_med_14/,50,12
HMDB51/frame/hit/Wayne_Rooney_At_Home_Funny_Must_See_hit_u_nm_np1_fr_goo_0/,195,17
HMDB51/frame/pick/NH_gun_owners_react_to_detention_with_armed_litter_pickup_pick_f_cm_np1_ba_med_0/,80,24
HMDB51/frame/ride_horse/BethEventingTraingGeorge_ride_horse_f_cm_np1_ri_med_6/,171,31
HMDB51/frame/push/Neil_pushing_wagon_push_f_cm_np1_le_bad_1/,121,28
HMDB51/frame/walk/The_House_on_Haunted_Hill_walk_f_cm_np1_fr_med_9/,140,49
HMDB51/frame/run/Wayne_Rooney_At_Home_Funny_Must_See_run_f_cm_np1_le_med_3/,80,32
HMDB51/frame/shake_hands/Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_f_cm_np2_le_med_1/,78,33
HMDB51/frame/push/Pushing_Music_Table_push_f_cm_np1_ba_bad_6/,98,28
HMDB51/frame/throw/BaseballPitchingtarget_BaseballPitchingCage_throw_u_nm_np1_ba_med_0/,118,47
HMDB51/frame/push/Alexander_pushing_the_table_push_f_cm_np1_ba_bad_1/,78,28
HMDB51/frame/clap/LetThePeopleClap_clap_u_cm_np1_fr_med_2/,204,4
HMDB51/frame/cartwheel/cartwheels_in_heels_cartwheel_f_cm_np1_fr_med_0/,78,1
HMDB51/frame/brush_hair/rebecca_golden_hair_brush_hair_h_nm_np1_ba_goo_0/,258,0
HMDB51/frame/shoot_bow/MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_5/,394,35
HMDB51/frame/pour/Bartender_School_Students_Practice_pour_u_cm_np6_le_med_0/,126,25
HMDB51/frame/climb/Bristol_UCR_roof_climb_climb_f_cm_np1_ba_bad_2/,351,6
HMDB51/frame/situp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_le_goo_5/,110,38
HMDB51/frame/eat/The_Departed_-_Part_1_eat_u_nm_np1_fr_goo_1/,53,11
HMDB51/frame/smile/Return_of_the_King_4_smile_h_nm_np1_fr_goo_4/,70,39
HMDB51/frame/sword/Schwertkampf__in_Bechtolsheim_sword_f_cm_np2_ri_bad_4/,79,45
HMDB51/frame/run/20060723sfjffjewcy_run_f_nm_np1_ba_med_3/,33,32
HMDB51/frame/climb_stairs/How_to_Exercise_Outdoors_-_Outdoor_Step_Running_Exercises_climb_stairs_f_nm_np1_fr_med_0/,77,5
HMDB51/frame/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_ba_med_23/,74,43
